,flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival
28786,28784,PG0692,2017-08-13 14:05:00+03,2017-08-13 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-13 14:12:00+03,2017-08-13 17:58:00+03
28787,28785,PG0692,2017-09-01 14:05:00+03,2017-09-01 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28788,28786,PG0692,2017-08-18 14:05:00+03,2017-08-18 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28789,28787,PG0692,2017-08-29 14:05:00+03,2017-08-29 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28790,28788,PG0692,2017-07-25 14:05:00+03,2017-07-25 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-25 14:11:00+03,2017-07-25 17:54:00+03
28791,28789,PG0692,2017-08-15 14:05:00+03,2017-08-15 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-15 14:05:00+03,2017-08-15 17:52:00+03
28792,28790,PG0692,2017-09-09 14:05:00+03,2017-09-09 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28793,28791,PG0692,2017-08-24 14:05:00+03,2017-08-24 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28794,28792,PG0692,2017-08-21 14:05:00+03,2017-08-21 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28795,28793,PG0692,2017-08-20 14:05:00+03,2017-08-20 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28796,28794,PG0692,2017-09-06 14:05:00+03,2017-09-06 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28797,28795,PG0692,2017-07-22 14:05:00+03,2017-07-22 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-22 14:11:00+03,2017-07-22 17:52:00+03
28798,28796,PG0692,2017-08-01 14:05:00+03,2017-08-01 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-01 14:11:00+03,2017-08-01 17:56:00+03
28799,28797,PG0692,2017-07-28 14:05:00+03,2017-07-28 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-28 14:07:00+03,2017-07-28 17:53:00+03
28800,28798,PG0692,2017-09-07 14:05:00+03,2017-09-07 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28801,28799,PG0692,2017-09-02 14:05:00+03,2017-09-02 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28802,28800,PG0692,2017-07-20 14:05:00+03,2017-07-20 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-20 14:11:00+03,2017-07-20 17:57:00+03
28803,28801,PG0692,2017-07-24 14:05:00+03,2017-07-24 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-24 17:18:00+03,2017-07-24 21:07:00+03
28804,28802,PG0692,2017-08-06 14:05:00+03,2017-08-06 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-06 14:08:00+03,2017-08-06 17:54:00+03
28805,28803,PG0692,2017-08-30 14:05:00+03,2017-08-30 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28806,28804,PG0692,2017-09-04 14:05:00+03,2017-09-04 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28807,28805,PG0692,2017-08-08 14:05:00+03,2017-08-08 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-08 14:08:00+03,2017-08-08 17:57:00+03
28808,28806,PG0692,2017-09-13 14:05:00+03,2017-09-13 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28809,28807,PG0692,2017-08-07 14:05:00+03,2017-08-07 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-07 14:10:00+03,2017-08-07 17:51:00+03
28810,28808,PG0692,2017-08-26 14:05:00+03,2017-08-26 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28811,28809,PG0692,2017-08-12 14:05:00+03,2017-08-12 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-12 14:09:00+03,2017-08-12 17:55:00+03
28812,28810,PG0692,2017-08-23 14:05:00+03,2017-08-23 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28813,28811,PG0692,2017-07-26 14:05:00+03,2017-07-26 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-26 14:10:00+03,2017-07-26 17:54:00+03
28814,28812,PG0692,2017-08-11 14:05:00+03,2017-08-11 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-11 14:11:00+03,2017-08-11 17:55:00+03
28815,28813,PG0692,2017-07-29 14:05:00+03,2017-07-29 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-29 14:07:00+03,2017-07-29 17:51:00+03
28816,28814,PG0692,2017-08-22 14:05:00+03,2017-08-22 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28817,28815,PG0692,2017-08-09 14:05:00+03,2017-08-09 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-09 14:08:00+03,2017-08-09 17:50:00+03
28818,28816,PG0692,2017-09-10 14:05:00+03,2017-09-10 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28819,28817,PG0692,2017-07-27 14:05:00+03,2017-07-27 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-27 14:09:00+03,2017-07-27 17:53:00+03
28820,28818,PG0692,2017-08-28 14:05:00+03,2017-08-28 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28821,28819,PG0692,2017-07-23 14:05:00+03,2017-07-23 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-23 14:06:00+03,2017-07-23 17:52:00+03
28822,28820,PG0692,2017-09-11 14:05:00+03,2017-09-11 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28823,28821,PG0692,2017-07-30 14:05:00+03,2017-07-30 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-30 14:11:00+03,2017-07-30 17:53:00+03
28824,28822,PG0692,2017-09-08 14:05:00+03,2017-09-08 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28825,28823,PG0692,2017-08-02 14:05:00+03,2017-08-02 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-02 14:07:00+03,2017-08-02 17:52:00+03
28826,28824,PG0692,2017-08-04 14:05:00+03,2017-08-04 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-04 14:13:00+03,2017-08-04 18:00:00+03
28827,28825,PG0692,2017-08-25 14:05:00+03,2017-08-25 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28828,28826,PG0692,2017-08-05 14:05:00+03,2017-08-05 17:50:00+03,KVX,HMA,Arrived,CN1,2017-08-05 14:07:00+03,2017-08-05 17:54:00+03
28829,28827,PG0692,2017-08-17 14:05:00+03,2017-08-17 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28830,28828,PG0692,2017-08-19 14:05:00+03,2017-08-19 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28831,28829,PG0692,2017-07-21 14:05:00+03,2017-07-21 17:50:00+03,KVX,HMA,Arrived,CN1,2017-07-21 14:08:00+03,2017-07-21 17:52:00+03
28832,28830,PG0692,2017-08-27 14:05:00+03,2017-08-27 17:50:00+03,KVX,HMA,Scheduled,CN1,\N,\N
28833,28831,PG0177,2017-09-08 09:25:00+03,2017-09-08 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28834,28832,PG0177,2017-09-14 09:25:00+03,2017-09-14 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28835,28833,PG0177,2017-08-17 09:25:00+03,2017-08-17 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28836,28834,PG0177,2017-07-28 09:25:00+03,2017-07-28 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-28 09:27:00+03,2017-07-28 10:22:00+03
28837,28835,PG0177,2017-08-08 09:25:00+03,2017-08-08 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-08 09:27:00+03,2017-08-08 10:23:00+03
28838,28836,PG0177,2017-07-18 09:25:00+03,2017-07-18 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-18 09:27:00+03,2017-07-18 10:22:00+03
28839,28837,PG0177,2017-08-14 09:25:00+03,2017-08-14 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-14 09:27:00+03,2017-08-14 10:22:00+03
28840,28838,PG0177,2017-09-05 09:25:00+03,2017-09-05 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28841,28839,PG0177,2017-08-02 09:25:00+03,2017-08-02 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-02 09:25:00+03,2017-08-02 10:21:00+03
28842,28840,PG0177,2017-08-30 09:25:00+03,2017-08-30 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28843,28841,PG0177,2017-08-20 09:25:00+03,2017-08-20 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28844,28842,PG0177,2017-08-23 09:25:00+03,2017-08-23 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28845,28843,PG0177,2017-07-21 09:25:00+03,2017-07-21 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-21 09:26:00+03,2017-07-21 10:21:00+03
28846,28844,PG0177,2017-09-04 09:25:00+03,2017-09-04 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28847,28845,PG0177,2017-08-31 09:25:00+03,2017-08-31 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28848,28846,PG0177,2017-09-01 09:25:00+03,2017-09-01 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28849,28847,PG0177,2017-08-05 09:25:00+03,2017-08-05 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-05 09:27:00+03,2017-08-05 10:22:00+03
28850,28848,PG0177,2017-09-13 09:25:00+03,2017-09-13 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28851,28849,PG0177,2017-08-28 09:25:00+03,2017-08-28 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28852,28850,PG0177,2017-08-29 09:25:00+03,2017-08-29 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28853,28851,PG0177,2017-08-22 09:25:00+03,2017-08-22 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28854,28852,PG0177,2017-07-31 09:25:00+03,2017-07-31 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-31 09:26:00+03,2017-07-31 10:21:00+03
28855,28853,PG0177,2017-09-02 09:25:00+03,2017-09-02 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28856,28854,PG0177,2017-09-07 09:25:00+03,2017-09-07 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28857,28855,PG0177,2017-07-25 09:25:00+03,2017-07-25 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-25 09:26:00+03,2017-07-25 10:20:00+03
28858,28856,PG0177,2017-09-11 09:25:00+03,2017-09-11 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28859,28857,PG0177,2017-08-03 09:25:00+03,2017-08-03 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-03 09:27:00+03,2017-08-03 10:22:00+03
28860,28858,PG0177,2017-07-23 09:25:00+03,2017-07-23 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-23 09:28:00+03,2017-07-23 10:22:00+03
28861,28859,PG0177,2017-07-19 09:25:00+03,2017-07-19 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-19 09:29:00+03,2017-07-19 10:24:00+03
28862,28860,PG0177,2017-09-12 09:25:00+03,2017-09-12 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28863,28861,PG0177,2017-07-17 09:25:00+03,2017-07-17 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-17 12:27:00+03,2017-07-17 13:23:00+03
28864,28862,PG0177,2017-08-18 09:25:00+03,2017-08-18 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28865,28863,PG0177,2017-08-19 09:25:00+03,2017-08-19 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28866,28864,PG0177,2017-07-24 09:25:00+03,2017-07-24 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-24 09:29:00+03,2017-07-24 10:24:00+03
28867,28865,PG0177,2017-08-06 09:25:00+03,2017-08-06 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-06 09:28:00+03,2017-08-06 10:23:00+03
28868,28866,PG0177,2017-08-07 09:25:00+03,2017-08-07 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-07 09:31:00+03,2017-08-07 10:26:00+03
28869,28867,PG0177,2017-08-09 09:25:00+03,2017-08-09 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-09 09:25:00+03,2017-08-09 10:21:00+03
28870,28868,PG0177,2017-07-22 09:25:00+03,2017-07-22 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-22 09:26:00+03,2017-07-22 10:20:00+03
28871,28869,PG0177,2017-07-30 09:25:00+03,2017-07-30 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-30 09:29:00+03,2017-07-30 10:24:00+03
28872,28870,PG0177,2017-07-27 09:25:00+03,2017-07-27 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-27 09:26:00+03,2017-07-27 10:22:00+03
28873,28871,PG0177,2017-08-11 09:25:00+03,2017-08-11 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-11 09:29:00+03,2017-08-11 10:24:00+03
28874,28872,PG0177,2017-08-16 09:25:00+03,2017-08-16 10:20:00+03,CSY,VKO,On Time,CR2,\N,\N
28875,28873,PG0177,2017-07-26 09:25:00+03,2017-07-26 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-26 09:28:00+03,2017-07-26 10:24:00+03
28876,28874,PG0177,2017-07-29 09:25:00+03,2017-07-29 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-29 09:27:00+03,2017-07-29 10:22:00+03
28877,28875,PG0177,2017-08-04 09:25:00+03,2017-08-04 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-04 09:28:00+03,2017-08-04 10:23:00+03
28878,28876,PG0177,2017-08-27 09:25:00+03,2017-08-27 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28879,28877,PG0177,2017-08-15 09:25:00+03,2017-08-15 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-15 09:29:00+03,2017-08-15 10:24:00+03
28880,28878,PG0177,2017-08-12 09:25:00+03,2017-08-12 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-12 09:27:00+03,2017-08-12 10:21:00+03
28881,28879,PG0177,2017-08-21 09:25:00+03,2017-08-21 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28882,28880,PG0177,2017-09-09 09:25:00+03,2017-09-09 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28883,28881,PG0177,2017-08-26 09:25:00+03,2017-08-26 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28884,28882,PG0177,2017-09-10 09:25:00+03,2017-09-10 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28885,28883,PG0177,2017-07-16 09:25:00+03,2017-07-16 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-16 09:29:00+03,2017-07-16 10:24:00+03
28886,28884,PG0177,2017-07-20 09:25:00+03,2017-07-20 10:20:00+03,CSY,VKO,Arrived,CR2,2017-07-20 09:29:00+03,2017-07-20 10:24:00+03
28887,28885,PG0177,2017-08-13 09:25:00+03,2017-08-13 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-13 09:26:00+03,2017-08-13 10:20:00+03
28888,28886,PG0177,2017-09-03 09:25:00+03,2017-09-03 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28889,28887,PG0177,2017-08-10 09:25:00+03,2017-08-10 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-10 09:27:00+03,2017-08-10 10:23:00+03
28890,28888,PG0177,2017-08-25 09:25:00+03,2017-08-25 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28891,28889,PG0177,2017-08-01 09:25:00+03,2017-08-01 10:20:00+03,CSY,VKO,Arrived,CR2,2017-08-01 09:25:00+03,2017-08-01 10:21:00+03
28892,28890,PG0177,2017-09-06 09:25:00+03,2017-09-06 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28893,28891,PG0177,2017-08-24 09:25:00+03,2017-08-24 10:20:00+03,CSY,VKO,Scheduled,CR2,\N,\N
28894,28892,PG0242,2017-09-01 12:05:00+03,2017-09-01 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28895,28893,PG0242,2017-08-11 12:05:00+03,2017-08-11 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-11 12:09:00+03,2017-08-11 12:59:00+03
28896,28894,PG0242,2017-08-26 12:05:00+03,2017-08-26 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28897,28895,PG0242,2017-07-22 12:05:00+03,2017-07-22 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-22 14:57:00+03,2017-07-22 15:47:00+03
28898,28896,PG0242,2017-08-31 12:05:00+03,2017-08-31 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28899,28897,PG0242,2017-08-18 12:05:00+03,2017-08-18 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28900,28898,PG0242,2017-08-08 12:05:00+03,2017-08-08 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-08 12:07:00+03,2017-08-08 12:57:00+03
28901,28899,PG0242,2017-09-11 12:05:00+03,2017-09-11 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28902,28900,PG0242,2017-08-04 12:05:00+03,2017-08-04 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-04 12:09:00+03,2017-08-04 12:59:00+03
28903,28901,PG0242,2017-08-24 12:05:00+03,2017-08-24 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28904,28902,PG0242,2017-08-06 12:05:00+03,2017-08-06 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-06 12:08:00+03,2017-08-06 12:58:00+03
28905,28903,PG0242,2017-09-09 12:05:00+03,2017-09-09 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28906,28904,PG0242,2017-07-21 12:05:00+03,2017-07-21 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-21 12:08:00+03,2017-07-21 12:58:00+03
28907,28905,PG0242,2017-09-03 12:05:00+03,2017-09-03 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28908,28906,PG0242,2017-09-14 12:05:00+03,2017-09-14 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28909,28907,PG0242,2017-08-12 12:05:00+03,2017-08-12 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-12 12:08:00+03,2017-08-12 12:58:00+03
28910,28908,PG0242,2017-08-27 12:05:00+03,2017-08-27 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28911,28909,PG0242,2017-08-15 12:05:00+03,2017-08-15 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-15 15:23:00+03,2017-08-15 16:13:00+03
28912,28910,PG0242,2017-08-16 12:05:00+03,2017-08-16 12:55:00+03,CSY,SVO,On Time,SU9,\N,\N
28913,28911,PG0242,2017-09-02 12:05:00+03,2017-09-02 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28914,28912,PG0242,2017-07-19 12:05:00+03,2017-07-19 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-19 12:08:00+03,2017-07-19 12:58:00+03
28915,28913,PG0242,2017-07-18 12:05:00+03,2017-07-18 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-18 15:50:00+03,2017-07-18 16:41:00+03
28916,28914,PG0242,2017-08-23 12:05:00+03,2017-08-23 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28917,28915,PG0242,2017-07-25 12:05:00+03,2017-07-25 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-25 12:07:00+03,2017-07-25 12:57:00+03
28918,28916,PG0242,2017-08-17 12:05:00+03,2017-08-17 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28919,28917,PG0242,2017-08-14 12:05:00+03,2017-08-14 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-14 12:09:00+03,2017-08-14 12:58:00+03
28920,28918,PG0242,2017-08-20 12:05:00+03,2017-08-20 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28921,28919,PG0242,2017-07-30 12:05:00+03,2017-07-30 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-30 12:06:00+03,2017-07-30 12:56:00+03
28922,28920,PG0242,2017-09-12 12:05:00+03,2017-09-12 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28923,28921,PG0242,2017-08-09 12:05:00+03,2017-08-09 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-09 12:12:00+03,2017-08-09 13:02:00+03
28924,28922,PG0242,2017-08-22 12:05:00+03,2017-08-22 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28925,28923,PG0242,2017-07-27 12:05:00+03,2017-07-27 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-27 12:10:00+03,2017-07-27 13:00:00+03
28926,28924,PG0242,2017-09-05 12:05:00+03,2017-09-05 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28927,28925,PG0242,2017-09-07 12:05:00+03,2017-09-07 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28928,28926,PG0242,2017-08-01 12:05:00+03,2017-08-01 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-01 12:08:00+03,2017-08-01 12:58:00+03
28929,28927,PG0242,2017-08-21 12:05:00+03,2017-08-21 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28930,28928,PG0242,2017-08-07 12:05:00+03,2017-08-07 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-07 12:08:00+03,2017-08-07 12:58:00+03
28931,28929,PG0242,2017-07-20 12:05:00+03,2017-07-20 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-20 12:07:00+03,2017-07-20 12:58:00+03
28932,28930,PG0242,2017-08-30 12:05:00+03,2017-08-30 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28933,28931,PG0242,2017-08-25 12:05:00+03,2017-08-25 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28934,28932,PG0242,2017-07-28 12:05:00+03,2017-07-28 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-28 12:05:00+03,2017-07-28 12:55:00+03
28935,28933,PG0242,2017-08-05 12:05:00+03,2017-08-05 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-05 12:06:00+03,2017-08-05 12:56:00+03
28936,28934,PG0242,2017-08-03 12:05:00+03,2017-08-03 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-03 12:10:00+03,2017-08-03 13:00:00+03
28937,28935,PG0242,2017-07-16 12:05:00+03,2017-07-16 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-16 12:09:00+03,2017-07-16 12:59:00+03
28938,28936,PG0242,2017-09-13 12:05:00+03,2017-09-13 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28939,28937,PG0242,2017-09-06 12:05:00+03,2017-09-06 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28940,28938,PG0242,2017-08-13 12:05:00+03,2017-08-13 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-13 12:07:00+03,2017-08-13 12:57:00+03
28941,28939,PG0242,2017-07-17 12:05:00+03,2017-07-17 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-17 12:08:00+03,2017-07-17 12:58:00+03
28942,28940,PG0242,2017-07-31 12:05:00+03,2017-07-31 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-31 12:07:00+03,2017-07-31 12:57:00+03
28943,28941,PG0242,2017-08-10 12:05:00+03,2017-08-10 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-10 12:08:00+03,2017-08-10 12:58:00+03
28944,28942,PG0242,2017-07-24 12:05:00+03,2017-07-24 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-24 12:07:00+03,2017-07-24 12:57:00+03
28945,28943,PG0242,2017-08-02 12:05:00+03,2017-08-02 12:55:00+03,CSY,SVO,Arrived,SU9,2017-08-02 12:09:00+03,2017-08-02 13:00:00+03
28946,28944,PG0242,2017-08-19 12:05:00+03,2017-08-19 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28947,28945,PG0242,2017-08-29 12:05:00+03,2017-08-29 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28948,28946,PG0242,2017-07-26 12:05:00+03,2017-07-26 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-26 15:32:00+03,2017-07-26 16:22:00+03
28949,28947,PG0242,2017-09-04 12:05:00+03,2017-09-04 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28950,28948,PG0242,2017-07-23 12:05:00+03,2017-07-23 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-23 15:57:00+03,2017-07-23 16:47:00+03
28951,28949,PG0242,2017-07-29 12:05:00+03,2017-07-29 12:55:00+03,CSY,SVO,Arrived,SU9,2017-07-29 12:07:00+03,2017-07-29 12:57:00+03
28952,28950,PG0242,2017-09-10 12:05:00+03,2017-09-10 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28953,28951,PG0242,2017-09-08 12:05:00+03,2017-09-08 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28954,28952,PG0242,2017-08-28 12:05:00+03,2017-08-28 12:55:00+03,CSY,SVO,Scheduled,SU9,\N,\N
28955,28953,PG0489,2017-08-11 09:50:00+03,2017-08-11 11:15:00+03,CSY,LED,Arrived,SU9,2017-08-11 09:52:00+03,2017-08-11 11:16:00+03
28956,28954,PG0489,2017-08-28 09:50:00+03,2017-08-28 11:15:00+03,CSY,LED,Scheduled,SU9,\N,\N
28957,28955,PG0489,2017-09-01 09:50:00+03,2017-09-01 11:15:00+03,CSY,LED,Scheduled,SU9,\N,\N
28958,28956,PG0489,2017-07-17 09:50:00+03,2017-07-17 11:15:00+03,CSY,LED,Arrived,SU9,2017-07-17 09:52:00+03,2017-07-17 11:18:00+03
28959,28957,PG0489,2017-08-17 09:50:00+03,2017-08-17 11:15:00+03,CSY,LED,Scheduled,SU9,\N,\N
28960,28958,PG0489,2017-08-09 09:50:00+03,2017-08-09 11:15:00+03,CSY,LED,Arrived,SU9,2017-08-09 13:01:00+03,2017-08-09 14:27:00+03
28961,28959,PG0489,2017-08-16 09:50:00+03,2017-08-16 11:15:00+03,CSY,LED,On Time,SU9,\N,\N
28962,28960,PG0489,2017-08-15 09:50:00+03,2017-08-15 11:15:00+03,CSY,LED,Arrived,SU9,2017-08-15 12:52:00+03,2017-08-15 14:18:00+03
28963,28961,PG0489,2017-08-10 09:50:00+03,2017-08-10 11:15:00+03,CSY,LED,Arrived,SU9,2017-08-10 09:57:00+03,2017-08-10 11:22:00+03
28964,28962,PG0489,2017-07-31 09:50:00+03,2017-07-31 11:15:00+03,CSY,LED,Arrived,SU9,2017-07-31 09:52:00+03,2017-07-31 11:18:00+03
28965,28963,PG0489,2017-09-09 09:50:00+03,2017-09-09 11:15:00+03,CSY,LED,Scheduled,SU9,\N,\N
28966,28964,PG0489,2017-07-28 09:50:00+03,2017-07-28 11:15:00+03,CSY,LED,Arrived,SU9,2017-07-28 09:52:00+03,2017-07-28 11:17:00+03
